customer_id,name,email,age,gender,city,phone,registration_date,customer_segment
CUST_002434,Khách hàng 2434,customer2434@email.com,44,Nam,Nha Trang,0411638300,2024-06-07,Gen X
CUST_002435,Khách hàng 2435,customer2435@email.com,52,Nữ,Biên Hòa,0377229362,2025-04-30,Baby Boomers
CUST_002436,Khách hàng 2436,customer2436@email.com,49,Nữ,Hà Nội,0555194615,2023-10-27,Gen X
CUST_002437,Khách hàng 2437,customer2437@email.com,40,Nam,Đà Nẵng,0503064728,2025-10-18,Gen X
CUST_002438,Khách hàng 2438,customer2438@email.com,53,Nam,Hải Phòng,0590969092,2024-01-10,Baby Boomers
CUST_002439,Khách hàng 2439,customer2439@email.com,35,Nam,Vũng Tàu,0907163996,2024-03-31,Gen X
CUST_002440,Khách hàng 2440,customer2440@email.com,52,Nữ,Hải Phòng,0255283715,2025-06-09,Baby Boomers
CUST_002441,Khách hàng 2441,customer2441@email.com,33,Nữ,Vũng Tàu,0815487499,2025-04-01,Millennials
CUST_002442,Khách hàng 2442,customer2442@email.com,48,Nữ,Biên Hòa,0534402837,2025-04-01,Gen X
CUST_002443,Khách hàng 2443,customer2443@email.com,33,Nữ,Nha Trang,0574366606,2024-05-15,Millennials
CUST_002444,Khách hàng 2444,customer2444@email.com,36,Nam,Huế,0913914419,2025-04-15,Gen X
CUST_002445,Khách hàng 2445,customer2445@email.com,54,Nam,Cần Thơ,0897005034,2024-07-25,Baby Boomers
CUST_002446,Khách hàng 2446,customer2446@email.com,65,Nữ,Hải Phòng,0279254680,2024-10-22,Baby Boomers
CUST_002447,Khách hàng 2447,customer2447@email.com,60,Nữ,Hà Nội,0582712487,2025-04-17,Baby Boomers
CUST_002448,Khách hàng 2448,customer2448@email.com,31,Nam,Quy Nhon,0850578304,2024-09-27,Millennials
CUST_002449,Khách hàng 2449,customer2449@email.com,38,Nữ,Hải Phòng,0883818001,2024-11-21,Gen X
CUST_002450,Khách hàng 2450,customer2450@email.com,24,Nữ,Huế,0954569198,2023-11-21,Gen Z
CUST_002451,Khách hàng 2451,customer2451@email.com,50,Nam,Hồ Chí Minh,0123351619,2024-11-03,Baby Boomers
CUST_002452,Khách hàng 2452,customer2452@email.com,50,Nam,Hải Phòng,0220397835,2024-08-16,Baby Boomers
CUST_002453,Khách hàng 2453,customer2453@email.com,51,Nam,Vũng Tàu,0884358833,2025-05-01,Baby Boomers
CUST_002454,Khách hàng 2454,customer2454@email.com,64,Nữ,Cần Thơ,0720141266,2025-01-05,Baby Boomers
CUST_002455,Khách hàng 2455,customer2455@email.com,62,Nam,Hải Phòng,0893835000,2023-11-20,Baby Boomers
CUST_002456,Khách hàng 2456,customer2456@email.com,34,Nam,Hải Phòng,0307954506,2025-02-13,Millennials
CUST_002457,Khách hàng 2457,customer2457@email.com,29,Nam,Hồ Chí Minh,0529010021,2024-01-31,Millennials
CUST_002458,Khách hàng 2458,customer2458@email.com,36,Nam,Nha Trang,0997152138,2025-02-13,Gen X
CUST_002459,Khách hàng 2459,customer2459@email.com,61,Nữ,Cần Thơ,0913355277,2025-06-17,Baby Boomers
CUST_002460,Khách hàng 2460,customer2460@email.com,37,Nam,Hồ Chí Minh,0635601279,2024-05-26,Gen X
CUST_002461,Khách hàng 2461,customer2461@email.com,31,Nam,Nha Trang,0384226666,2025-03-20,Millennials
CUST_002462,Khách hàng 2462,customer2462@email.com,32,Nam,Huế,0128112669,2025-10-14,Millennials
CUST_002463,Khách hàng 2463,customer2463@email.com,19,Nữ,Hồ Chí Minh,0957330194,2023-10-26,Gen Z
CUST_002464,Khách hàng 2464,customer2464@email.com,43,Nữ,Huế,0354469559,2023-12-06,Gen X
CUST_002465,Khách hàng 2465,customer2465@email.com,56,Nữ,Vũng Tàu,0830771779,2023-12-11,Baby Boomers
CUST_002466,Khách hàng 2466,customer2466@email.com,33,Nam,Hải Phòng,0848792438,2024-07-29,Millennials
CUST_002467,Khách hàng 2467,customer2467@email.com,65,Nữ,Biên Hòa,0591065231,2025-03-10,Baby Boomers
CUST_002468,Khách hàng 2468,customer2468@email.com,65,Nữ,Cần Thơ,0483349956,2024-03-19,Baby Boomers
CUST_002469,Khách hàng 2469,customer2469@email.com,36,Nam,Huế,0358958678,2025-02-15,Gen X
CUST_002470,Khách hàng 2470,customer2470@email.com,29,Nữ,Hà Nội,0530449761,2024-10-22,Millennials
CUST_002471,Khách hàng 2471,customer2471@email.com,37,Nam,Hà Nội,0371610553,2023-11-30,Gen X
CUST_002472,Khách hàng 2472,customer2472@email.com,63,Nữ,Hà Nội,0405406310,2025-10-19,Baby Boomers
CUST_002473,Khách hàng 2473,customer2473@email.com,27,Nam,Vũng Tàu,0237532893,2025-08-19,Millennials
CUST_002474,Khách hàng 2474,customer2474@email.com,29,Nam,Đà Nẵng,0861869811,2024-01-20,Millennials
CUST_002475,Khách hàng 2475,customer2475@email.com,53,Nam,Cần Thơ,0359192673,2024-02-19,Baby Boomers
CUST_002476,Khách hàng 2476,customer2476@email.com,33,Nữ,Vũng Tàu,0672450278,2023-11-04,Millennials
CUST_002477,Khách hàng 2477,customer2477@email.com,28,Nam,Vũng Tàu,0925743922,2025-08-18,Millennials
CUST_002478,Khách hàng 2478,customer2478@email.com,28,Nam,Cần Thơ,0590217255,2024-03-14,Millennials
CUST_002479,Khách hàng 2479,customer2479@email.com,55,Nam,Hồ Chí Minh,0331324745,2024-01-08,Baby Boomers
CUST_002480,Khách hàng 2480,customer2480@email.com,33,Nam,Huế,0957623279,2024-06-29,Millennials
CUST_002481,Khách hàng 2481,customer2481@email.com,29,Nữ,Biên Hòa,0374490143,2024-01-14,Millennials
CUST_002482,Khách hàng 2482,customer2482@email.com,64,Nam,Đà Nẵng,0932956592,2025-08-15,Baby Boomers
CUST_002483,Khách hàng 2483,customer2483@email.com,19,Nam,Hải Phòng,0122405283,2025-07-26,Gen Z
CUST_002484,Khách hàng 2484,customer2484@email.com,33,Nam,Đà Nẵng,0834588797,2025-01-20,Millennials
CUST_002485,Khách hàng 2485,customer2485@email.com,61,Nữ,Huế,0850409683,2025-03-12,Baby Boomers
CUST_002486,Khách hàng 2486,customer2486@email.com,35,Nam,Vũng Tàu,0930399251,2024-11-23,Gen X
CUST_002487,Khách hàng 2487,customer2487@email.com,25,Nam,Huế,0161165848,2024-01-03,Millennials
CUST_002488,Khách hàng 2488,customer2488@email.com,35,Nam,Cần Thơ,0238832994,2023-12-11,Gen X
CUST_002489,Khách hàng 2489,customer2489@email.com,63,Nam,Đà Nẵng,0274573514,2024-08-19,Baby Boomers
CUST_002490,Khách hàng 2490,customer2490@email.com,58,Nam,Huế,0172623102,2024-06-03,Baby Boomers
CUST_002491,Khách hàng 2491,customer2491@email.com,28,Nữ,Hà Nội,0992208043,2024-07-07,Millennials
CUST_002492,Khách hàng 2492,customer2492@email.com,24,Nam,Quy Nhon,0521577400,2024-11-16,Gen Z
CUST_002493,Khách hàng 2493,customer2493@email.com,34,Nữ,Nha Trang,0754586756,2025-05-11,Millennials
CUST_002494,Khách hàng 2494,customer2494@email.com,58,Nam,Đà Nẵng,0348691135,2024-10-04,Baby Boomers
CUST_002495,Khách hàng 2495,customer2495@email.com,32,Nữ,Nha Trang,0445269401,2024-03-31,Millennials
CUST_002496,Khách hàng 2496,customer2496@email.com,59,Nữ,Biên Hòa,0486052368,2024-04-19,Baby Boomers
CUST_002497,Khách hàng 2497,customer2497@email.com,62,Nam,Nha Trang,0589468351,2024-12-19,Baby Boomers
CUST_002498,Khách hàng 2498,customer2498@email.com,52,Nữ,Quy Nhon,0594287381,2024-05-15,Baby Boomers
CUST_002499,Khách hàng 2499,customer2499@email.com,31,Nữ,Quy Nhon,0827657283,2024-11-26,Millennials
CUST_002500,Khách hàng 2500,customer2500@email.com,45,Nam,Hà Nội,0965411396,2025-05-21,Gen X
CUST_002501,Khách hàng 2501,customer2501@email.com,22,Nữ,Quy Nhon,0881576111,2025-06-23,Gen Z
CUST_002502,Khách hàng 2502,customer2502@email.com,51,Nam,Quy Nhon,0669632223,2025-08-10,Baby Boomers
CUST_002503,Khách hàng 2503,customer2503@email.com,47,Nữ,Đà Nẵng,0345228398,2024-06-02,Gen X
CUST_002504,Khách hàng 2504,customer2504@email.com,46,Nam,Hải Phòng,0954861988,2024-04-06,Gen X
CUST_002505,Khách hàng 2505,customer2505@email.com,22,Nữ,Hải Phòng,0832951972,2024-09-25,Gen Z
CUST_002506,Khách hàng 2506,customer2506@email.com,26,Nam,Vũng Tàu,0622093547,2024-03-23,Millennials
CUST_002507,Khách hàng 2507,customer2507@email.com,58,Nam,Hải Phòng,0983825146,2025-01-21,Baby Boomers
CUST_002508,Khách hàng 2508,customer2508@email.com,24,Nữ,Nha Trang,0894412426,2025-10-09,Gen Z
CUST_002509,Khách hàng 2509,customer2509@email.com,49,Nam,Vũng Tàu,0533917291,2025-05-25,Gen X
CUST_002510,Khách hàng 2510,customer2510@email.com,23,Nữ,Quy Nhon,0810571775,2025-09-08,Gen Z
CUST_002511,Khách hàng 2511,customer2511@email.com,37,Nam,Quy Nhon,0911475359,2025-09-19,Gen X
CUST_002512,Khách hàng 2512,customer2512@email.com,38,Nữ,Hải Phòng,0228433785,2023-10-29,Gen X
CUST_002513,Khách hàng 2513,customer2513@email.com,62,Nữ,Nha Trang,0480394041,2025-03-27,Baby Boomers
CUST_002514,Khách hàng 2514,customer2514@email.com,21,Nam,Cần Thơ,0326115181,2025-05-27,Gen Z
CUST_002515,Khách hàng 2515,customer2515@email.com,25,Nam,Quy Nhon,0748231661,2024-06-20,Millennials
CUST_002516,Khách hàng 2516,customer2516@email.com,22,Nữ,Biên Hòa,0297141099,2024-12-02,Gen Z
CUST_002517,Khách hàng 2517,customer2517@email.com,60,Nữ,Quy Nhon,0230407867,2023-11-25,Baby Boomers
CUST_002518,Khách hàng 2518,customer2518@email.com,46,Nam,Quy Nhon,0755693631,2023-12-19,Gen X
CUST_002519,Khách hàng 2519,customer2519@email.com,41,Nữ,Vũng Tàu,0951431465,2024-06-22,Gen X
CUST_002520,Khách hàng 2520,customer2520@email.com,24,Nam,Cần Thơ,0602468880,2023-11-28,Gen Z
CUST_002521,Khách hàng 2521,customer2521@email.com,62,Nam,Biên Hòa,0896036183,2025-07-10,Baby Boomers
CUST_002522,Khách hàng 2522,customer2522@email.com,22,Nam,Nha Trang,0816291607,2025-07-19,Gen Z
CUST_002523,Khách hàng 2523,customer2523@email.com,56,Nam,Biên Hòa,0450278060,2023-12-26,Baby Boomers
CUST_002524,Khách hàng 2524,customer2524@email.com,55,Nam,Hà Nội,0526372857,2024-12-30,Baby Boomers
CUST_002525,Khách hàng 2525,customer2525@email.com,28,Nam,Nha Trang,0389961129,2025-09-19,Millennials
CUST_002526,Khách hàng 2526,customer2526@email.com,50,Nam,Đà Nẵng,0544298750,2025-04-09,Baby Boomers
CUST_002527,Khách hàng 2527,customer2527@email.com,54,Nam,Đà Nẵng,0372876335,2025-10-01,Baby Boomers
CUST_002528,Khách hàng 2528,customer2528@email.com,23,Nữ,Hải Phòng,0522243327,2025-04-16,Gen Z
CUST_002529,Khách hàng 2529,customer2529@email.com,19,Nữ,Vũng Tàu,0409421861,2024-03-24,Gen Z
CUST_002530,Khách hàng 2530,customer2530@email.com,40,Nữ,Nha Trang,0372430907,2024-09-17,Gen X
CUST_002531,Khách hàng 2531,customer2531@email.com,34,Nam,Nha Trang,0441112642,2025-10-10,Millennials
CUST_002532,Khách hàng 2532,customer2532@email.com,40,Nữ,Hà Nội,0846845813,2025-02-22,Gen X
CUST_002533,Khách hàng 2533,customer2533@email.com,38,Nữ,Hà Nội,0691043350,2023-12-28,Gen X
CUST_002534,Khách hàng 2534,customer2534@email.com,61,Nam,Hải Phòng,0883717823,2024-02-07,Baby Boomers
CUST_002535,Khách hàng 2535,customer2535@email.com,56,Nam,Biên Hòa,0636290835,2025-05-12,Baby Boomers
CUST_002536,Khách hàng 2536,customer2536@email.com,61,Nữ,Biên Hòa,0167703723,2024-03-01,Baby Boomers
CUST_002537,Khách hàng 2537,customer2537@email.com,26,Nữ,Hà Nội,0543105701,2024-06-21,Millennials
CUST_002538,Khách hàng 2538,customer2538@email.com,65,Nam,Huế,0396791748,2023-12-17,Baby Boomers
CUST_002539,Khách hàng 2539,customer2539@email.com,36,Nữ,Đà Nẵng,0870748626,2025-05-15,Gen X
CUST_002540,Khách hàng 2540,customer2540@email.com,53,Nữ,Hải Phòng,0716110366,2023-12-13,Baby Boomers
CUST_002541,Khách hàng 2541,customer2541@email.com,22,Nam,Vũng Tàu,0911284362,2024-01-24,Gen Z
CUST_002542,Khách hàng 2542,customer2542@email.com,35,Nam,Nha Trang,0230032286,2024-08-29,Gen X
CUST_002543,Khách hàng 2543,customer2543@email.com,19,Nữ,Đà Nẵng,0548748321,2025-05-19,Gen Z
CUST_002544,Khách hàng 2544,customer2544@email.com,57,Nam,Cần Thơ,0729473683,2024-11-25,Baby Boomers
CUST_002545,Khách hàng 2545,customer2545@email.com,57,Nam,Biên Hòa,0547919098,2024-08-02,Baby Boomers
CUST_002546,Khách hàng 2546,customer2546@email.com,29,Nam,Cần Thơ,0642519226,2024-08-01,Millennials
CUST_002547,Khách hàng 2547,customer2547@email.com,35,Nam,Vũng Tàu,0329887339,2025-09-30,Gen X
CUST_002548,Khách hàng 2548,customer2548@email.com,46,Nữ,Hà Nội,0557656004,2024-09-09,Gen X
CUST_002549,Khách hàng 2549,customer2549@email.com,63,Nữ,Đà Nẵng,0566741683,2024-06-12,Baby Boomers
CUST_002550,Khách hàng 2550,customer2550@email.com,38,Nữ,Hải Phòng,0811162840,2024-09-04,Gen X
CUST_002551,Khách hàng 2551,customer2551@email.com,43,Nữ,Nha Trang,0406994216,2025-07-09,Gen X
CUST_002552,Khách hàng 2552,customer2552@email.com,23,Nữ,Nha Trang,0270931588,2024-12-21,Gen Z
CUST_002553,Khách hàng 2553,customer2553@email.com,64,Nữ,Đà Nẵng,0712172743,2025-05-21,Baby Boomers
CUST_002554,Khách hàng 2554,customer2554@email.com,43,Nam,Biên Hòa,0626407385,2024-06-22,Gen X
CUST_002555,Khách hàng 2555,customer2555@email.com,41,Nữ,Huế,0947348111,2025-07-06,Gen X
CUST_002556,Khách hàng 2556,customer2556@email.com,58,Nữ,Đà Nẵng,0350278041,2024-10-30,Baby Boomers
CUST_002557,Khách hàng 2557,customer2557@email.com,63,Nữ,Biên Hòa,0969575697,2025-02-20,Baby Boomers
CUST_002558,Khách hàng 2558,customer2558@email.com,58,Nam,Hải Phòng,0905449033,2024-11-20,Baby Boomers
CUST_002559,Khách hàng 2559,customer2559@email.com,31,Nữ,Huế,0638073107,2025-03-19,Millennials
CUST_002560,Khách hàng 2560,customer2560@email.com,35,Nam,Đà Nẵng,0675702702,2024-06-04,Gen X
CUST_002561,Khách hàng 2561,customer2561@email.com,51,Nam,Hải Phòng,0921113120,2025-06-29,Baby Boomers
CUST_002562,Khách hàng 2562,customer2562@email.com,48,Nam,Hải Phòng,0242962170,2025-07-04,Gen X
CUST_002563,Khách hàng 2563,customer2563@email.com,20,Nữ,Đà Nẵng,0987367188,2024-08-06,Gen Z
CUST_002564,Khách hàng 2564,customer2564@email.com,33,Nam,Cần Thơ,0243627621,2025-06-07,Millennials
CUST_002565,Khách hàng 2565,customer2565@email.com,58,Nữ,Huế,0624566820,2025-03-08,Baby Boomers
CUST_002566,Khách hàng 2566,customer2566@email.com,64,Nam,Nha Trang,0257529239,2024-03-21,Baby Boomers
CUST_002567,Khách hàng 2567,customer2567@email.com,28,Nam,Đà Nẵng,0546434806,2025-05-19,Millennials
CUST_002568,Khách hàng 2568,customer2568@email.com,46,Nữ,Huế,0322599344,2025-04-25,Gen X
CUST_002569,Khách hàng 2569,customer2569@email.com,37,Nam,Nha Trang,0719464142,2025-01-14,Gen X
CUST_002570,Khách hàng 2570,customer2570@email.com,24,Nam,Cần Thơ,0658329837,2023-10-31,Gen Z
CUST_002571,Khách hàng 2571,customer2571@email.com,53,Nam,Hải Phòng,0143986983,2024-02-14,Baby Boomers
CUST_002572,Khách hàng 2572,customer2572@email.com,18,Nữ,Huế,0273539135,2024-07-03,Gen Z
CUST_002573,Khách hàng 2573,customer2573@email.com,55,Nam,Cần Thơ,0101881704,2024-01-02,Baby Boomers
CUST_002574,Khách hàng 2574,customer2574@email.com,51,Nữ,Nha Trang,0481214626,2024-10-08,Baby Boomers
CUST_002575,Khách hàng 2575,customer2575@email.com,20,Nam,Hồ Chí Minh,0528348427,2024-09-26,Gen Z
CUST_002576,Khách hàng 2576,customer2576@email.com,54,Nam,Huế,0184108254,2025-01-26,Baby Boomers
CUST_002577,Khách hàng 2577,customer2577@email.com,30,Nam,Hồ Chí Minh,0700406972,2024-07-23,Millennials
CUST_002578,Khách hàng 2578,customer2578@email.com,49,Nam,Huế,0664451473,2024-12-09,Gen X
CUST_002579,Khách hàng 2579,customer2579@email.com,35,Nam,Quy Nhon,0124051322,2024-08-09,Gen X
CUST_002580,Khách hàng 2580,customer2580@email.com,52,Nam,Hồ Chí Minh,0610712640,2025-07-18,Baby Boomers
CUST_002581,Khách hàng 2581,customer2581@email.com,18,Nữ,Đà Nẵng,0658378756,2024-04-27,Gen Z
CUST_002582,Khách hàng 2582,customer2582@email.com,37,Nam,Biên Hòa,0657429161,2025-07-26,Gen X
CUST_002583,Khách hàng 2583,customer2583@email.com,36,Nữ,Huế,0478252407,2024-12-22,Gen X
CUST_002584,Khách hàng 2584,customer2584@email.com,51,Nam,Vũng Tàu,0873493196,2025-02-26,Baby Boomers
CUST_002585,Khách hàng 2585,customer2585@email.com,22,Nam,Hải Phòng,0548734468,2024-09-12,Gen Z
CUST_002586,Khách hàng 2586,customer2586@email.com,32,Nữ,Hải Phòng,0461086566,2024-03-07,Millennials
CUST_002587,Khách hàng 2587,customer2587@email.com,22,Nữ,Quy Nhon,0476453350,2025-01-30,Gen Z
CUST_002588,Khách hàng 2588,customer2588@email.com,31,Nữ,Vũng Tàu,0118153860,2023-10-27,Millennials
CUST_002589,Khách hàng 2589,customer2589@email.com,43,Nam,Đà Nẵng,0376532636,2024-09-02,Gen X
CUST_002590,Khách hàng 2590,customer2590@email.com,41,Nữ,Huế,0183486664,2025-03-14,Gen X
CUST_002591,Khách hàng 2591,customer2591@email.com,41,Nữ,Hải Phòng,0858800492,2024-11-16,Gen X
CUST_002592,Khách hàng 2592,customer2592@email.com,42,Nam,Cần Thơ,0187069408,2023-11-02,Gen X
CUST_002593,Khách hàng 2593,customer2593@email.com,34,Nữ,Đà Nẵng,0602621822,2024-05-16,Millennials
CUST_002594,Khách hàng 2594,customer2594@email.com,38,Nam,Biên Hòa,0760015946,2025-06-14,Gen X
CUST_002595,Khách hàng 2595,customer2595@email.com,36,Nữ,Vũng Tàu,0875006582,2024-03-03,Gen X
CUST_002596,Khách hàng 2596,customer2596@email.com,54,Nữ,Vũng Tàu,0988048064,2024-10-24,Baby Boomers
CUST_002597,Khách hàng 2597,customer2597@email.com,20,Nữ,Quy Nhon,0591880719,2025-03-07,Gen Z
CUST_002598,Khách hàng 2598,customer2598@email.com,25,Nam,Quy Nhon,0330052904,2023-11-07,Millennials
CUST_002599,Khách hàng 2599,customer2599@email.com,43,Nam,Hải Phòng,0183939325,2024-08-31,Gen X
CUST_002600,Khách hàng 2600,customer2600@email.com,59,Nữ,Hồ Chí Minh,0937780387,2024-05-22,Baby Boomers
CUST_002601,Khách hàng 2601,customer2601@email.com,19,Nam,Nha Trang,0284493728,2024-06-21,Gen Z
CUST_002602,Khách hàng 2602,customer2602@email.com,47,Nam,Hà Nội,0655836863,2024-09-10,Gen X
CUST_002603,Khách hàng 2603,customer2603@email.com,33,Nữ,Đà Nẵng,0777027559,2025-10-07,Millennials
CUST_002604,Khách hàng 2604,customer2604@email.com,34,Nam,Hà Nội,0181027926,2024-08-10,Millennials
CUST_002605,Khách hàng 2605,customer2605@email.com,30,Nam,Đà Nẵng,0721357392,2024-02-15,Millennials
CUST_002606,Khách hàng 2606,customer2606@email.com,65,Nữ,Quy Nhon,0990437592,2024-05-24,Baby Boomers
CUST_002607,Khách hàng 2607,customer2607@email.com,51,Nam,Hà Nội,0755378064,2024-11-24,Baby Boomers
CUST_002608,Khách hàng 2608,customer2608@email.com,45,Nam,Vũng Tàu,0612574896,2024-06-22,Gen X
CUST_002609,Khách hàng 2609,customer2609@email.com,24,Nữ,Vũng Tàu,0348046257,2024-07-28,Gen Z
CUST_002610,Khách hàng 2610,customer2610@email.com,35,Nữ,Hải Phòng,0177258307,2025-03-25,Gen X
CUST_002611,Khách hàng 2611,customer2611@email.com,49,Nữ,Quy Nhon,0368253013,2024-04-09,Gen X
CUST_002612,Khách hàng 2612,customer2612@email.com,65,Nam,Đà Nẵng,0652002415,2024-12-13,Baby Boomers
CUST_002613,Khách hàng 2613,customer2613@email.com,26,Nam,Huế,0750863634,2024-01-30,Millennials
CUST_002614,Khách hàng 2614,customer2614@email.com,60,Nữ,Hồ Chí Minh,0586159314,2024-01-29,Baby Boomers
CUST_002615,Khách hàng 2615,customer2615@email.com,55,Nữ,Đà Nẵng,0712451132,2024-02-27,Baby Boomers
CUST_002616,Khách hàng 2616,customer2616@email.com,22,Nam,Hồ Chí Minh,0145902053,2025-01-10,Gen Z
CUST_002617,Khách hàng 2617,customer2617@email.com,33,Nam,Đà Nẵng,0410860937,2024-03-02,Millennials
CUST_002618,Khách hàng 2618,customer2618@email.com,44,Nữ,Nha Trang,0693786137,2024-02-09,Gen X
CUST_002619,Khách hàng 2619,customer2619@email.com,36,Nữ,Huế,0515179079,2024-11-23,Gen X
CUST_002620,Khách hàng 2620,customer2620@email.com,28,Nam,Cần Thơ,0519798402,2024-09-10,Millennials
CUST_002621,Khách hàng 2621,customer2621@email.com,34,Nữ,Quy Nhon,0563284941,2024-04-05,Millennials
CUST_002622,Khách hàng 2622,customer2622@email.com,27,Nữ,Hà Nội,0593459166,2025-04-17,Millennials
CUST_002623,Khách hàng 2623,customer2623@email.com,48,Nữ,Đà Nẵng,0675019393,2025-02-11,Gen X
CUST_002624,Khách hàng 2624,customer2624@email.com,56,Nữ,Biên Hòa,0617858487,2025-10-07,Baby Boomers
CUST_002625,Khách hàng 2625,customer2625@email.com,64,Nam,Cần Thơ,0904596889,2024-06-16,Baby Boomers
CUST_002626,Khách hàng 2626,customer2626@email.com,23,Nữ,Nha Trang,0767425313,2025-10-18,Gen Z
CUST_002627,Khách hàng 2627,customer2627@email.com,20,Nữ,Hải Phòng,0715933468,2025-03-28,Gen Z
CUST_002628,Khách hàng 2628,customer2628@email.com,55,Nữ,Đà Nẵng,0897170285,2024-08-31,Baby Boomers
CUST_002629,Khách hàng 2629,customer2629@email.com,29,Nam,Biên Hòa,0950160613,2024-03-13,Millennials
CUST_002630,Khách hàng 2630,customer2630@email.com,35,Nữ,Huế,0265990139,2025-09-27,Gen X
CUST_002631,Khách hàng 2631,customer2631@email.com,42,Nam,Nha Trang,0790106579,2024-08-24,Gen X
CUST_002632,Khách hàng 2632,customer2632@email.com,29,Nữ,Hải Phòng,0200448070,2025-02-18,Millennials
CUST_002633,Khách hàng 2633,customer2633@email.com,29,Nữ,Hồ Chí Minh,0772017648,2024-09-12,Millennials
CUST_002634,Khách hàng 2634,customer2634@email.com,26,Nam,Cần Thơ,0453434065,2024-10-24,Millennials
CUST_002635,Khách hàng 2635,customer2635@email.com,29,Nữ,Đà Nẵng,0921328459,2025-10-17,Millennials
CUST_002636,Khách hàng 2636,customer2636@email.com,42,Nam,Hà Nội,0821053881,2025-08-08,Gen X
CUST_002637,Khách hàng 2637,customer2637@email.com,48,Nữ,Biên Hòa,0721542210,2024-12-21,Gen X
CUST_002638,Khách hàng 2638,customer2638@email.com,62,Nam,Hải Phòng,0816453976,2024-11-13,Baby Boomers
CUST_002639,Khách hàng 2639,customer2639@email.com,48,Nữ,Hải Phòng,0501341330,2024-03-18,Gen X
CUST_002640,Khách hàng 2640,customer2640@email.com,24,Nam,Hà Nội,0489828084,2025-08-12,Gen Z
CUST_002641,Khách hàng 2641,customer2641@email.com,54,Nữ,Biên Hòa,0651046266,2025-09-17,Baby Boomers
CUST_002642,Khách hàng 2642,customer2642@email.com,48,Nam,Hà Nội,0585689504,2025-05-02,Gen X
CUST_002643,Khách hàng 2643,customer2643@email.com,47,Nam,Quy Nhon,0250661155,2025-01-26,Gen X
CUST_002644,Khách hàng 2644,customer2644@email.com,47,Nam,Nha Trang,0267744817,2024-08-12,Gen X
CUST_002645,Khách hàng 2645,customer2645@email.com,24,Nữ,Cần Thơ,0720170910,2025-08-22,Gen Z
CUST_002646,Khách hàng 2646,customer2646@email.com,30,Nữ,Vũng Tàu,0787293417,2024-01-01,Millennials
CUST_002647,Khách hàng 2647,customer2647@email.com,26,Nam,Huế,0709799580,2024-11-18,Millennials
CUST_002648,Khách hàng 2648,customer2648@email.com,57,Nữ,Hải Phòng,0205776021,2025-01-12,Baby Boomers
CUST_002649,Khách hàng 2649,customer2649@email.com,37,Nữ,Cần Thơ,0608886465,2025-06-28,Gen X
CUST_002650,Khách hàng 2650,customer2650@email.com,41,Nam,Đà Nẵng,0418961771,2023-12-16,Gen X
CUST_002651,Khách hàng 2651,customer2651@email.com,58,Nữ,Hải Phòng,0104301209,2025-05-25,Baby Boomers
CUST_002652,Khách hàng 2652,customer2652@email.com,28,Nam,Huế,0736031901,2025-10-07,Millennials
CUST_002653,Khách hàng 2653,customer2653@email.com,21,Nam,Nha Trang,0185116428,2025-04-05,Gen Z
CUST_002654,Khách hàng 2654,customer2654@email.com,26,Nam,Huế,0544770175,2024-10-22,Millennials
CUST_002655,Khách hàng 2655,customer2655@email.com,59,Nữ,Hải Phòng,0979546299,2025-03-13,Baby Boomers
CUST_002656,Khách hàng 2656,customer2656@email.com,51,Nam,Quy Nhon,0516349086,2025-04-09,Baby Boomers
CUST_002657,Khách hàng 2657,customer2657@email.com,22,Nữ,Nha Trang,0868893996,2024-11-30,Gen Z
CUST_002658,Khách hàng 2658,customer2658@email.com,61,Nam,Hải Phòng,0735881473,2025-09-07,Baby Boomers
CUST_002659,Khách hàng 2659,customer2659@email.com,32,Nữ,Biên Hòa,0962970694,2024-12-28,Millennials
CUST_002660,Khách hàng 2660,customer2660@email.com,18,Nam,Vũng Tàu,0721286342,2025-07-25,Gen Z
CUST_002661,Khách hàng 2661,customer2661@email.com,57,Nam,Hà Nội,0953442507,2023-11-01,Baby Boomers
CUST_002662,Khách hàng 2662,customer2662@email.com,65,Nữ,Quy Nhon,0496626187,2025-03-05,Baby Boomers
CUST_002663,Khách hàng 2663,customer2663@email.com,26,Nam,Quy Nhon,0440050040,2024-10-30,Millennials
CUST_002664,Khách hàng 2664,customer2664@email.com,48,Nam,Cần Thơ,0661645305,2024-07-18,Gen X
CUST_002665,Khách hàng 2665,customer2665@email.com,53,Nữ,Hải Phòng,0176032591,2025-07-10,Baby Boomers
CUST_002666,Khách hàng 2666,customer2666@email.com,48,Nam,Biên Hòa,0816389787,2024-08-02,Gen X
CUST_002667,Khách hàng 2667,customer2667@email.com,60,Nam,Đà Nẵng,0728303264,2024-03-07,Baby Boomers
CUST_002668,Khách hàng 2668,customer2668@email.com,33,Nam,Đà Nẵng,0506053859,2024-09-25,Millennials
CUST_002669,Khách hàng 2669,customer2669@email.com,30,Nam,Cần Thơ,0458276043,2023-12-21,Millennials
CUST_002670,Khách hàng 2670,customer2670@email.com,29,Nam,Huế,0786204178,2024-01-24,Millennials
CUST_002671,Khách hàng 2671,customer2671@email.com,30,Nam,Đà Nẵng,0842022782,2025-06-27,Millennials
CUST_002672,Khách hàng 2672,customer2672@email.com,35,Nam,Vũng Tàu,0910433960,2025-03-06,Gen X
