customer_id,name,email,age,gender,city,phone,registration_date,customer_segment_x,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,customer_segment_y
CUST_002056,Khách hàng 2056,customer2056@email.com,24,Nữ,Hải Phòng,0666039321,2024-07-09,Gen Z,2.0,9.0,110639515.0,5,2,4,11.0,Loyal Customers
CUST_002057,Khách hàng 2057,customer2057@email.com,49,Nữ,Cần Thơ,0132595637,2024-02-28,Gen X,3.0,6.0,27255711.0,5,1,1,7.0,At Risk
CUST_002058,Khách hàng 2058,customer2058@email.com,45,Nam,Cần Thơ,0812611924,2024-06-06,Gen X,1.0,10.0,88861750.0,5,3,4,12.0,Champions
CUST_002059,Khách hàng 2059,customer2059@email.com,25,Nữ,Quy Nhon,0442594797,2025-01-18,Millennials,0.0,6.0,30020708.0,5,1,1,7.0,At Risk
CUST_002060,Khách hàng 2060,customer2060@email.com,43,Nữ,Huế,0387733968,2024-04-06,Gen X,6.0,5.0,73380062.0,5,1,3,9.0,Potential Loyalists
CUST_002061,Khách hàng 2061,customer2061@email.com,21,Nam,Quy Nhon,0102825443,2024-09-09,Gen Z,8.0,11.0,79871859.0,5,4,3,12.0,Champions
CUST_002062,Khách hàng 2062,customer2062@email.com,36,Nữ,Quy Nhon,0361995895,2025-03-10,Gen X,0.0,8.0,58111000.0,5,2,2,9.0,Potential Loyalists
CUST_002063,Khách hàng 2063,customer2063@email.com,52,Nam,Hà Nội,0164268545,2025-05-25,Baby Boomers,2.0,11.0,96797000.0,5,4,4,13.0,Champions
CUST_002064,Khách hàng 2064,customer2064@email.com,31,Nữ,Nha Trang,0929846679,2025-04-13,Millennials,1.0,13.0,150979930.0,5,5,5,15.0,Champions
CUST_002065,Khách hàng 2065,customer2065@email.com,40,Nam,Hải Phòng,0500714440,2024-10-09,Gen X,0.0,12.0,112095962.0,5,4,5,14.0,Champions
CUST_002066,Khách hàng 2066,customer2066@email.com,54,Nam,Cần Thơ,0980579800,2024-12-18,Baby Boomers,1.0,8.0,80581653.0,5,2,3,10.0,Loyal Customers
CUST_002067,Khách hàng 2067,customer2067@email.com,65,Nữ,Vũng Tàu,0497298008,2024-09-30,Baby Boomers,2.0,9.0,79021157.0,5,2,3,10.0,Loyal Customers
CUST_002068,Khách hàng 2068,customer2068@email.com,58,Nam,Quy Nhon,0172785660,2024-11-07,Baby Boomers,0.0,9.0,99631294.0,5,2,4,11.0,Loyal Customers
CUST_002069,Khách hàng 2069,customer2069@email.com,54,Nữ,Hà Nội,0742495429,2024-04-06,Baby Boomers,0.0,8.0,50862165.0,5,2,2,9.0,Potential Loyalists
CUST_002070,Khách hàng 2070,customer2070@email.com,57,Nữ,Hồ Chí Minh,0333994697,2024-02-23,Baby Boomers,0.0,16.0,119808178.0,5,5,5,15.0,Champions
CUST_002071,Khách hàng 2071,customer2071@email.com,27,Nữ,Hà Nội,0168297313,2025-05-30,Millennials,5.0,16.0,154717723.0,5,5,5,15.0,Champions
CUST_002072,Khách hàng 2072,customer2072@email.com,26,Nam,Cần Thơ,0755299048,2024-04-19,Millennials,0.0,15.0,86598800.0,5,5,4,14.0,Champions
CUST_002073,Khách hàng 2073,customer2073@email.com,55,Nam,Quy Nhon,0584989156,2024-07-16,Baby Boomers,0.0,12.0,85536261.0,5,4,4,13.0,Champions
CUST_002074,Khách hàng 2074,customer2074@email.com,48,Nữ,Hà Nội,0253596320,2023-10-22,Gen X,9.0,9.0,28352397.0,5,2,1,8.0,Potential Loyalists
CUST_002075,Khách hàng 2075,customer2075@email.com,34,Nữ,Vũng Tàu,0277040262,2024-07-14,Millennials,1.0,9.0,33496092.0,5,2,1,8.0,Potential Loyalists
CUST_002076,Khách hàng 2076,customer2076@email.com,35,Nữ,Biên Hòa,0757413659,2025-02-19,Gen X,0.0,11.0,93779674.0,5,4,4,13.0,Champions
CUST_002077,Khách hàng 2077,customer2077@email.com,62,Nữ,Hồ Chí Minh,0600449861,2024-03-22,Baby Boomers,4.0,8.0,73866971.0,5,2,3,10.0,Loyal Customers
CUST_002078,Khách hàng 2078,customer2078@email.com,20,Nam,Đà Nẵng,0654459036,2025-06-03,Gen Z,0.0,11.0,83757426.0,5,4,4,13.0,Champions
CUST_002079,Khách hàng 2079,customer2079@email.com,33,Nữ,Hải Phòng,0463087566,2024-07-18,Millennials,13.0,4.0,17083285.0,4,1,1,6.0,At Risk
CUST_002080,Khách hàng 2080,customer2080@email.com,18,Nam,Hà Nội,0427874690,2025-08-23,Gen Z,1.0,13.0,95008713.0,5,5,4,14.0,Champions
CUST_002081,Khách hàng 2081,customer2081@email.com,57,Nữ,Vũng Tàu,0746064903,2025-08-31,Baby Boomers,0.0,8.0,50042958.0,5,2,2,9.0,Potential Loyalists
CUST_002082,Khách hàng 2082,customer2082@email.com,40,Nam,Hồ Chí Minh,0569898075,2024-02-02,Gen X,1.0,16.0,112684869.0,5,5,5,15.0,Champions
CUST_002083,Khách hàng 2083,customer2083@email.com,19,Nam,Hà Nội,0606503854,2023-11-19,Gen Z,1.0,9.0,87936258.0,5,2,4,11.0,Loyal Customers
CUST_002084,Khách hàng 2084,customer2084@email.com,33,Nữ,Cần Thơ,0379095715,2025-01-20,Millennials,2.0,8.0,76884516.0,5,2,3,10.0,Loyal Customers
CUST_002085,Khách hàng 2085,customer2085@email.com,44,Nam,Đà Nẵng,0953021694,2024-07-28,Gen X,2.0,9.0,34361127.0,5,2,1,8.0,Potential Loyalists
CUST_002086,Khách hàng 2086,customer2086@email.com,58,Nam,Biên Hòa,0858283892,2025-04-06,Baby Boomers,6.0,13.0,68937704.0,5,5,3,13.0,Champions
CUST_002087,Khách hàng 2087,customer2087@email.com,53,Nữ,Hà Nội,0739208787,2025-05-29,Baby Boomers,0.0,10.0,66867511.0,5,3,3,11.0,Loyal Customers
CUST_002088,Khách hàng 2088,customer2088@email.com,25,Nam,Huế,0485941727,2024-01-26,Millennials,4.0,13.0,85893161.0,5,5,4,14.0,Champions
CUST_002089,Khách hàng 2089,customer2089@email.com,31,Nữ,Nha Trang,0776858952,2024-03-25,Millennials,4.0,12.0,172021113.0,5,4,5,14.0,Champions
CUST_002090,Khách hàng 2090,customer2090@email.com,65,Nam,Biên Hòa,0265061398,2024-08-23,Baby Boomers,1.0,10.0,99785812.0,5,3,4,12.0,Champions
CUST_002091,Khách hàng 2091,customer2091@email.com,55,Nam,Cần Thơ,0527685993,2024-12-18,Baby Boomers,2.0,9.0,68945669.0,5,2,3,10.0,Loyal Customers
CUST_002092,Khách hàng 2092,customer2092@email.com,36,Nữ,Nha Trang,0266194926,2025-08-16,Gen X,1.0,9.0,61509317.0,5,2,2,9.0,Potential Loyalists
CUST_002093,Khách hàng 2093,customer2093@email.com,50,Nữ,Nha Trang,0379029541,2025-06-12,Baby Boomers,0.0,11.0,66261334.0,5,4,3,12.0,Champions
CUST_002094,Khách hàng 2094,customer2094@email.com,65,Nữ,Nha Trang,0182202030,2025-04-29,Baby Boomers,0.0,12.0,117431491.0,5,4,5,14.0,Champions
CUST_002095,Khách hàng 2095,customer2095@email.com,61,Nữ,Hà Nội,0230614459,2025-02-19,Baby Boomers,0.0,13.0,48253004.0,5,5,2,12.0,Champions
CUST_002096,Khách hàng 2096,customer2096@email.com,47,Nam,Huế,0494063139,2023-12-19,Gen X,2.0,10.0,58077738.0,5,3,2,10.0,Loyal Customers
CUST_002097,Khách hàng 2097,customer2097@email.com,63,Nam,Cần Thơ,0292698647,2024-12-21,Baby Boomers,4.0,16.0,229174269.0,5,5,5,15.0,Champions
CUST_002098,Khách hàng 2098,customer2098@email.com,43,Nam,Cần Thơ,0646827514,2024-02-12,Gen X,3.0,7.0,116115432.0,5,1,5,11.0,Loyal Customers
CUST_002099,Khách hàng 2099,customer2099@email.com,31,Nam,Nha Trang,0175925125,2024-09-05,Millennials,1.0,10.0,53875461.0,5,3,2,10.0,Loyal Customers
CUST_002100,Khách hàng 2100,customer2100@email.com,54,Nam,Nha Trang,0555078116,2024-12-05,Baby Boomers,0.0,15.0,222779037.0,5,5,5,15.0,Champions
CUST_002101,Khách hàng 2101,customer2101@email.com,35,Nam,Hà Nội,0207872166,2024-11-08,Gen X,1.0,11.0,61302301.0,5,4,2,11.0,Loyal Customers
CUST_002102,Khách hàng 2102,customer2102@email.com,50,Nam,Hải Phòng,0454059951,2024-07-29,Baby Boomers,3.0,10.0,72968076.0,5,3,3,11.0,Loyal Customers
CUST_002103,Khách hàng 2103,customer2103@email.com,47,Nam,Hồ Chí Minh,0746724295,2025-03-02,Gen X,1.0,13.0,79895102.0,5,5,3,13.0,Champions
CUST_002104,Khách hàng 2104,customer2104@email.com,48,Nam,Nha Trang,0613443262,2024-11-12,Gen X,1.0,14.0,66060543.0,5,5,3,13.0,Champions
CUST_002105,Khách hàng 2105,customer2105@email.com,29,Nam,Cần Thơ,0345495868,2024-06-17,Millennials,0.0,16.0,129806881.0,5,5,5,15.0,Champions
CUST_002106,Khách hàng 2106,customer2106@email.com,30,Nam,Hồ Chí Minh,0164301652,2024-03-20,Millennials,2.0,9.0,86365791.0,5,2,4,11.0,Loyal Customers
CUST_002107,Khách hàng 2107,customer2107@email.com,38,Nữ,Biên Hòa,0554401060,2024-03-07,Gen X,2.0,11.0,115386966.0,5,4,5,14.0,Champions
CUST_002108,Khách hàng 2108,customer2108@email.com,40,Nam,Nha Trang,0147820294,2023-11-24,Gen X,1.0,10.0,105462034.0,5,3,4,12.0,Champions
CUST_002109,Khách hàng 2109,customer2109@email.com,22,Nữ,Hải Phòng,0974517138,2024-09-15,Gen Z,1.0,15.0,140103123.0,5,5,5,15.0,Champions
CUST_002110,Khách hàng 2110,customer2110@email.com,30,Nữ,Nha Trang,0673999100,2024-01-17,Millennials,3.0,11.0,122159476.0,5,4,5,14.0,Champions
CUST_002111,Khách hàng 2111,customer2111@email.com,38,Nam,Hồ Chí Minh,0545550451,2024-08-21,Gen X,0.0,13.0,81027976.0,5,5,3,13.0,Champions
CUST_002112,Khách hàng 2112,customer2112@email.com,63,Nữ,Cần Thơ,0588333211,2025-06-29,Baby Boomers,0.0,8.0,78386121.0,5,2,3,10.0,Loyal Customers
CUST_002113,Khách hàng 2113,customer2113@email.com,42,Nữ,Huế,0196858147,2024-02-24,Gen X,0.0,15.0,114021701.0,5,5,5,15.0,Champions
CUST_002114,Khách hàng 2114,customer2114@email.com,41,Nữ,Biên Hòa,0881281946,2023-12-09,Gen X,6.0,7.0,73543305.0,5,1,3,9.0,Potential Loyalists
CUST_002115,Khách hàng 2115,customer2115@email.com,64,Nam,Huế,0301708780,2024-12-03,Baby Boomers,6.0,6.0,39503000.0,5,1,1,7.0,At Risk
CUST_002116,Khách hàng 2116,customer2116@email.com,42,Nữ,Hải Phòng,0912610717,2023-11-15,Gen X,7.0,3.0,5525000.0,5,1,1,7.0,At Risk
CUST_002117,Khách hàng 2117,customer2117@email.com,40,Nam,Biên Hòa,0514104346,2025-09-20,Gen X,0.0,7.0,43956761.0,5,1,2,8.0,Potential Loyalists
CUST_002118,Khách hàng 2118,customer2118@email.com,34,Nữ,Vũng Tàu,0407778846,2024-05-01,Millennials,10.0,2.0,11606384.0,4,1,1,6.0,At Risk
CUST_002119,Khách hàng 2119,customer2119@email.com,63,Nam,Hà Nội,0109112457,2024-05-10,Baby Boomers,6.0,8.0,42841080.0,5,2,2,9.0,Potential Loyalists
CUST_002120,Khách hàng 2120,customer2120@email.com,22,Nam,Hồ Chí Minh,0655388107,2025-01-20,Gen Z,0.0,6.0,62152571.0,5,1,3,9.0,Potential Loyalists
CUST_002121,Khách hàng 2121,customer2121@email.com,20,Nữ,Hải Phòng,0404156614,2024-12-21,Gen Z,10.0,12.0,92294077.0,4,4,4,12.0,Champions
CUST_002122,Khách hàng 2122,customer2122@email.com,26,Nữ,Đà Nẵng,0305866522,2025-01-17,Millennials,0.0,14.0,108770999.0,5,5,4,14.0,Champions
CUST_002123,Khách hàng 2123,customer2123@email.com,55,Nam,Quy Nhon,0273429830,2024-01-03,Baby Boomers,4.0,19.0,102358774.0,5,5,4,14.0,Champions
CUST_002124,Khách hàng 2124,customer2124@email.com,57,Nam,Biên Hòa,0143992869,2024-12-16,Baby Boomers,2.0,14.0,131936238.0,5,5,5,15.0,Champions
CUST_002125,Khách hàng 2125,customer2125@email.com,48,Nam,Hồ Chí Minh,0324404190,2024-08-19,Gen X,1.0,8.0,44690072.0,5,2,2,9.0,Potential Loyalists
CUST_002126,Khách hàng 2126,customer2126@email.com,24,Nam,Hà Nội,0130055365,2024-04-02,Gen Z,1.0,7.0,21912540.0,5,1,1,7.0,At Risk
CUST_002127,Khách hàng 2127,customer2127@email.com,62,Nam,Vũng Tàu,0927744952,2023-11-01,Baby Boomers,0.0,9.0,91829887.0,5,2,4,11.0,Loyal Customers
CUST_002128,Khách hàng 2128,customer2128@email.com,61,Nam,Nha Trang,0337097592,2024-08-26,Baby Boomers,17.0,8.0,48950892.0,4,2,2,8.0,Potential Loyalists
CUST_002129,Khách hàng 2129,customer2129@email.com,50,Nam,Đà Nẵng,0399107713,2025-02-15,Baby Boomers,4.0,11.0,59765332.0,5,4,2,11.0,Loyal Customers
CUST_002130,Khách hàng 2130,customer2130@email.com,44,Nam,Biên Hòa,0610915927,2025-05-05,Gen X,4.0,6.0,25575013.0,5,1,1,7.0,At Risk
CUST_002131,Khách hàng 2131,customer2131@email.com,48,Nữ,Hồ Chí Minh,0727432664,2024-02-11,Gen X,0.0,10.0,69469000.0,5,3,3,11.0,Loyal Customers
CUST_002132,Khách hàng 2132,customer2132@email.com,61,Nữ,Biên Hòa,0361093288,2024-09-06,Baby Boomers,0.0,12.0,52482929.0,5,4,2,11.0,Loyal Customers
CUST_002133,Khách hàng 2133,customer2133@email.com,31,Nam,Quy Nhon,0509366337,2024-01-24,Millennials,1.0,11.0,116596243.0,5,4,5,14.0,Champions
CUST_002134,Khách hàng 2134,customer2134@email.com,25,Nam,Hồ Chí Minh,0246336825,2025-05-30,Millennials,1.0,13.0,78781154.0,5,5,3,13.0,Champions
CUST_002135,Khách hàng 2135,customer2135@email.com,35,Nam,Huế,0225274557,2024-05-16,Gen X,0.0,13.0,98405375.0,5,5,4,14.0,Champions
CUST_002136,Khách hàng 2136,customer2136@email.com,20,Nữ,Nha Trang,0976898211,2024-09-17,Gen Z,0.0,15.0,113232779.0,5,5,5,15.0,Champions
CUST_002137,Khách hàng 2137,customer2137@email.com,21,Nữ,Huế,0623749290,2024-06-03,Gen Z,2.0,6.0,33470849.0,5,1,1,7.0,At Risk
CUST_002138,Khách hàng 2138,customer2138@email.com,19,Nữ,Cần Thơ,0932790381,2025-04-29,Gen Z,0.0,13.0,69836628.0,5,5,3,13.0,Champions
CUST_002139,Khách hàng 2139,customer2139@email.com,18,Nam,Quy Nhon,0163672151,2023-11-26,Gen Z,5.0,14.0,106723236.0,5,5,4,14.0,Champions
CUST_002140,Khách hàng 2140,customer2140@email.com,25,Nam,Cần Thơ,0472356640,2024-08-19,Millennials,0.0,10.0,126790464.0,5,3,5,13.0,Champions
CUST_002141,Khách hàng 2141,customer2141@email.com,59,Nam,Đà Nẵng,0645104931,2024-03-10,Baby Boomers,2.0,3.0,49415129.0,5,1,2,8.0,Potential Loyalists
CUST_002142,Khách hàng 2142,customer2142@email.com,34,Nữ,Đà Nẵng,0241480881,2024-11-13,Millennials,15.0,4.0,13807000.0,4,1,1,6.0,At Risk
CUST_002143,Khách hàng 2143,customer2143@email.com,29,Nữ,Hồ Chí Minh,0228498488,2024-12-12,Millennials,1.0,16.0,102514018.0,5,5,4,14.0,Champions
CUST_002144,Khách hàng 2144,customer2144@email.com,20,Nam,Huế,0776807390,2024-10-11,Gen Z,1.0,5.0,63938902.0,5,1,3,9.0,Potential Loyalists
CUST_002145,Khách hàng 2145,customer2145@email.com,35,Nam,Biên Hòa,0799763657,2024-07-04,Gen X,21.0,4.0,7139032.0,3,1,1,5.0,Lost Customers
CUST_002146,Khách hàng 2146,customer2146@email.com,37,Nữ,Biên Hòa,0369757468,2025-06-29,Gen X,8.0,9.0,92711714.0,5,2,4,11.0,Loyal Customers
CUST_002147,Khách hàng 2147,customer2147@email.com,65,Nam,Quy Nhon,0242473233,2024-10-30,Baby Boomers,0.0,10.0,80679743.0,5,3,3,11.0,Loyal Customers
CUST_002148,Khách hàng 2148,customer2148@email.com,52,Nữ,Biên Hòa,0907480076,2025-09-26,Baby Boomers,1.0,11.0,54410730.0,5,4,2,11.0,Loyal Customers
CUST_002149,Khách hàng 2149,customer2149@email.com,44,Nam,Hồ Chí Minh,0173892847,2024-09-21,Gen X,5.0,8.0,157628568.0,5,2,5,12.0,Champions
CUST_002150,Khách hàng 2150,customer2150@email.com,64,Nữ,Đà Nẵng,0947432530,2025-03-13,Baby Boomers,0.0,12.0,78640051.0,5,4,3,12.0,Champions
CUST_002151,Khách hàng 2151,customer2151@email.com,58,Nữ,Nha Trang,0772826111,2025-06-20,Baby Boomers,0.0,8.0,119714890.0,5,2,5,12.0,Champions
CUST_002152,Khách hàng 2152,customer2152@email.com,38,Nam,Hồ Chí Minh,0252303581,2024-09-21,Gen X,1.0,15.0,86544336.0,5,5,4,14.0,Champions
CUST_002153,Khách hàng 2153,customer2153@email.com,51,Nữ,Nha Trang,0543112348,2023-11-22,Baby Boomers,2.0,16.0,172313099.0,5,5,5,15.0,Champions
CUST_002154,Khách hàng 2154,customer2154@email.com,56,Nữ,Huế,0536433444,2025-07-13,Baby Boomers,4.0,10.0,82928666.0,5,3,3,11.0,Loyal Customers
CUST_002155,Khách hàng 2155,customer2155@email.com,19,Nam,Đà Nẵng,0433624759,2024-12-20,Gen Z,0.0,9.0,29647925.0,5,2,1,8.0,Potential Loyalists
CUST_002156,Khách hàng 2156,customer2156@email.com,43,Nữ,Vũng Tàu,0697974903,2025-01-06,Gen X,2.0,18.0,102122043.0,5,5,4,14.0,Champions
CUST_002157,Khách hàng 2157,customer2157@email.com,49,Nam,Quy Nhon,0844679568,2025-04-17,Gen X,9.0,5.0,29996185.0,5,1,1,7.0,At Risk
CUST_002158,Khách hàng 2158,customer2158@email.com,18,Nam,Hồ Chí Minh,0492439287,2025-08-10,Gen Z,0.0,10.0,75152449.0,5,3,3,11.0,Loyal Customers
CUST_002159,Khách hàng 2159,customer2159@email.com,26,Nam,Hải Phòng,0758786128,2025-02-07,Millennials,5.0,12.0,54712344.0,5,4,2,11.0,Loyal Customers
CUST_002160,Khách hàng 2160,customer2160@email.com,50,Nam,Vũng Tàu,0515571322,2024-08-30,Baby Boomers,0.0,11.0,108881000.0,5,4,4,13.0,Champions
CUST_002161,Khách hàng 2161,customer2161@email.com,59,Nữ,Hồ Chí Minh,0213443955,2024-04-08,Baby Boomers,13.0,8.0,80054398.0,4,2,3,9.0,Potential Loyalists
CUST_002162,Khách hàng 2162,customer2162@email.com,55,Nam,Nha Trang,0832354877,2025-06-13,Baby Boomers,3.0,10.0,127715404.0,5,3,5,13.0,Champions
CUST_002163,Khách hàng 2163,customer2163@email.com,56,Nữ,Biên Hòa,0943464565,2024-06-09,Baby Boomers,1.0,13.0,111434584.0,5,5,4,14.0,Champions
CUST_002164,Khách hàng 2164,customer2164@email.com,35,Nữ,Quy Nhon,0103406976,2024-10-30,Gen X,4.0,7.0,85353383.0,5,1,4,10.0,Loyal Customers
CUST_002165,Khách hàng 2165,customer2165@email.com,61,Nữ,Quy Nhon,0384315509,2024-10-19,Baby Boomers,3.0,5.0,69848942.0,5,1,3,9.0,Potential Loyalists
CUST_002166,Khách hàng 2166,customer2166@email.com,39,Nữ,Đà Nẵng,0387487048,2024-03-23,Gen X,0.0,11.0,45899365.0,5,4,2,11.0,Loyal Customers
CUST_002167,Khách hàng 2167,customer2167@email.com,37,Nam,Hồ Chí Minh,0933068324,2025-01-01,Gen X,3.0,9.0,50791056.0,5,2,2,9.0,Potential Loyalists
CUST_002168,Khách hàng 2168,customer2168@email.com,19,Nữ,Nha Trang,0720673245,2024-06-05,Gen Z,1.0,4.0,51423602.0,5,1,2,8.0,Potential Loyalists
CUST_002169,Khách hàng 2169,customer2169@email.com,56,Nam,Hải Phòng,0689140784,2024-12-31,Baby Boomers,1.0,6.0,26125611.0,5,1,1,7.0,At Risk
CUST_002170,Khách hàng 2170,customer2170@email.com,40,Nữ,Hà Nội,0987611813,2025-07-19,Gen X,1.0,8.0,73045190.0,5,2,3,10.0,Loyal Customers
CUST_002171,Khách hàng 2171,customer2171@email.com,51,Nam,Vũng Tàu,0355998355,2024-06-06,Baby Boomers,0.0,9.0,94959753.0,5,2,4,11.0,Loyal Customers
CUST_002172,Khách hàng 2172,customer2172@email.com,65,Nam,Cần Thơ,0955135508,2024-02-11,Baby Boomers,3.0,11.0,100504341.0,5,4,4,13.0,Champions
CUST_002173,Khách hàng 2173,customer2173@email.com,47,Nữ,Hải Phòng,0208004313,2024-01-04,Gen X,5.0,8.0,90580026.0,5,2,4,11.0,Loyal Customers
CUST_002174,Khách hàng 2174,customer2174@email.com,36,Nữ,Vũng Tàu,0223200076,2025-05-14,Gen X,5.0,15.0,109665370.0,5,5,4,14.0,Champions
CUST_002175,Khách hàng 2175,customer2175@email.com,26,Nữ,Huế,0985839682,2024-03-09,Millennials,1.0,15.0,181340238.0,5,5,5,15.0,Champions
CUST_002176,Khách hàng 2176,customer2176@email.com,18,Nam,Hồ Chí Minh,0856772414,2024-12-30,Gen Z,3.0,8.0,55205986.0,5,2,2,9.0,Potential Loyalists
CUST_002177,Khách hàng 2177,customer2177@email.com,21,Nữ,Đà Nẵng,0832459581,2024-01-19,Gen Z,0.0,9.0,36248855.0,5,2,1,8.0,Potential Loyalists
CUST_002178,Khách hàng 2178,customer2178@email.com,18,Nữ,Quy Nhon,0629988233,2024-05-27,Gen Z,2.0,11.0,81257554.0,5,4,3,12.0,Champions
CUST_002179,Khách hàng 2179,customer2179@email.com,30,Nam,Biên Hòa,0832563647,2024-06-06,Millennials,1.0,11.0,151456816.0,5,4,5,14.0,Champions
CUST_002180,Khách hàng 2180,customer2180@email.com,48,Nữ,Nha Trang,0994614967,2024-01-10,Gen X,1.0,11.0,93912235.0,5,4,4,13.0,Champions
CUST_002181,Khách hàng 2181,customer2181@email.com,48,Nữ,Huế,0591689681,2025-04-14,Gen X,6.0,4.0,40232692.0,5,1,1,7.0,At Risk
CUST_002182,Khách hàng 2182,customer2182@email.com,60,Nam,Đà Nẵng,0526148773,2025-06-05,Baby Boomers,4.0,9.0,89694242.0,5,2,4,11.0,Loyal Customers
CUST_002183,Khách hàng 2183,customer2183@email.com,45,Nữ,Vũng Tàu,0380146965,2024-02-08,Gen X,0.0,10.0,119519357.0,5,3,5,13.0,Champions
CUST_002184,Khách hàng 2184,customer2184@email.com,63,Nam,Nha Trang,0443009393,2025-06-30,Baby Boomers,10.0,9.0,96361499.0,4,2,4,10.0,Loyal Customers
CUST_002185,Khách hàng 2185,customer2185@email.com,35,Nam,Huế,0633693096,2024-12-25,Gen X,0.0,10.0,85533815.0,5,3,4,12.0,Champions
CUST_002186,Khách hàng 2186,customer2186@email.com,62,Nam,Vũng Tàu,0540514485,2024-03-23,Baby Boomers,2.0,8.0,111028904.0,5,2,4,11.0,Loyal Customers
CUST_002187,Khách hàng 2187,customer2187@email.com,22,Nam,Quy Nhon,0445014050,2025-04-28,Gen Z,1.0,13.0,46754592.0,5,5,2,12.0,Champions
CUST_002188,Khách hàng 2188,customer2188@email.com,29,Nữ,Đà Nẵng,0506273739,2024-11-17,Millennials,0.0,12.0,86721216.0,5,4,4,13.0,Champions
CUST_002189,Khách hàng 2189,customer2189@email.com,29,Nam,Quy Nhon,0956442537,2024-04-07,Millennials,0.0,11.0,55775895.0,5,4,2,11.0,Loyal Customers
CUST_002190,Khách hàng 2190,customer2190@email.com,24,Nam,Hà Nội,0468601772,2024-04-04,Gen Z,11.0,7.0,64670882.0,4,1,3,8.0,Potential Loyalists
CUST_002191,Khách hàng 2191,customer2191@email.com,37,Nữ,Quy Nhon,0905020491,2024-04-21,Gen X,2.0,8.0,39586980.0,5,2,1,8.0,Potential Loyalists
CUST_002192,Khách hàng 2192,customer2192@email.com,52,Nam,Vũng Tàu,0854608906,2024-12-22,Baby Boomers,12.0,9.0,97749213.0,4,2,4,10.0,Loyal Customers
CUST_002193,Khách hàng 2193,customer2193@email.com,30,Nữ,Hải Phòng,0159660531,2024-01-13,Millennials,4.0,10.0,43443128.0,5,3,2,10.0,Loyal Customers
CUST_002194,Khách hàng 2194,customer2194@email.com,58,Nam,Nha Trang,0518428262,2023-10-23,Baby Boomers,0.0,10.0,83259415.0,5,3,3,11.0,Loyal Customers
CUST_002195,Khách hàng 2195,customer2195@email.com,49,Nam,Nha Trang,0830662196,2024-12-23,Gen X,1.0,12.0,103934187.0,5,4,4,13.0,Champions
CUST_002196,Khách hàng 2196,customer2196@email.com,21,Nam,Cần Thơ,0580472968,2025-04-30,Gen Z,2.0,8.0,71141600.0,5,2,3,10.0,Loyal Customers
CUST_002197,Khách hàng 2197,customer2197@email.com,21,Nam,Hà Nội,0354630491,2024-01-04,Gen Z,3.0,11.0,143966389.0,5,4,5,14.0,Champions
CUST_002198,Khách hàng 2198,customer2198@email.com,37,Nữ,Hồ Chí Minh,0128261494,2025-02-09,Gen X,5.0,7.0,32891255.0,5,1,1,7.0,At Risk
CUST_002199,Khách hàng 2199,customer2199@email.com,60,Nam,Huế,0955492007,2025-08-19,Baby Boomers,0.0,13.0,54938964.0,5,5,2,12.0,Champions
CUST_002200,Khách hàng 2200,customer2200@email.com,19,Nam,Hải Phòng,0330351472,2024-09-07,Gen Z,5.0,12.0,97770868.0,5,4,4,13.0,Champions
CUST_002201,Khách hàng 2201,customer2201@email.com,47,Nữ,Đà Nẵng,0963599879,2024-04-22,Gen X,1.0,8.0,40729468.0,5,2,1,8.0,Potential Loyalists
CUST_002202,Khách hàng 2202,customer2202@email.com,36,Nữ,Hà Nội,0698172361,2024-05-11,Gen X,1.0,12.0,138376884.0,5,4,5,14.0,Champions
CUST_002203,Khách hàng 2203,customer2203@email.com,61,Nữ,Nha Trang,0638814694,2024-10-17,Baby Boomers,2.0,12.0,127828014.0,5,4,5,14.0,Champions
CUST_002204,Khách hàng 2204,customer2204@email.com,43,Nữ,Cần Thơ,0435845196,2024-04-17,Gen X,0.0,8.0,42342451.0,5,2,2,9.0,Potential Loyalists
CUST_002205,Khách hàng 2205,customer2205@email.com,24,Nữ,Hà Nội,0931550397,2024-08-29,Gen Z,0.0,10.0,35638956.0,5,3,1,9.0,Potential Loyalists
CUST_002206,Khách hàng 2206,customer2206@email.com,36,Nữ,Huế,0528922996,2024-03-03,Gen X,1.0,11.0,135217149.0,5,4,5,14.0,Champions
CUST_002207,Khách hàng 2207,customer2207@email.com,46,Nam,Hà Nội,0541660888,2025-10-03,Gen X,1.0,13.0,89151442.0,5,5,4,14.0,Champions
CUST_002208,Khách hàng 2208,customer2208@email.com,59,Nữ,Đà Nẵng,0351685347,2025-05-27,Baby Boomers,7.0,11.0,34434056.0,5,4,1,10.0,Loyal Customers
CUST_002209,Khách hàng 2209,customer2209@email.com,62,Nữ,Đà Nẵng,0264542625,2025-06-05,Baby Boomers,2.0,5.0,56546258.0,5,1,2,8.0,Potential Loyalists
CUST_002210,Khách hàng 2210,customer2210@email.com,39,Nam,Nha Trang,0409578640,2024-05-30,Gen X,1.0,13.0,103443045.0,5,5,4,14.0,Champions
CUST_002211,Khách hàng 2211,customer2211@email.com,29,Nam,Nha Trang,0757916313,2023-12-07,Millennials,0.0,15.0,99721269.0,5,5,4,14.0,Champions
CUST_002212,Khách hàng 2212,customer2212@email.com,18,Nam,Biên Hòa,0937764651,2023-11-28,Gen Z,8.0,9.0,40097910.0,5,2,1,8.0,Potential Loyalists
